"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"487","dengueSJ",1,7,"naive",1040,13.4499999999999,139.053496296279,5,19,0,44,152,16.4918498916632,NA
"488","dengueSJ",1,8,"naive",1040,16.4499999999998,204.333639565588,6,23,0,54,137,12.8375630685769,NA
"489","dengueSJ",1,1,"naive",1041,10.5,87.293271347501,4,15,0,35,62,9.06204661307609,NA
"490","dengueSJ",1,2,"naive",1041,10.05,80.4020398120273,4,14,0,33,64,9.5932787915365,NA
"491","dengueSJ",1,3,"naive",1041,9.59999999999998,73.7929060080336,3,13,0,32,65,10.0424844607503,NA
"492","dengueSJ",1,4,"naive",1041,12.35,118.587657406796,4,17,0,41,80,10.0112075289125,NA
"493","dengueSJ",1,5,"naive",1041,13.95,149.497959976437,5,19,0,46,95,10.6026305559418,NA
"494","dengueSJ",1,6,"naive",1041,13.45,139.455394738697,5,19,0,44,152,16.461575471463,NA
"495","dengueSJ",1,7,"naive",1041,16.45,204.93481822959,6,23,0,54,137,12.8177633935372,NA
"496","dengueSJ",1,8,"naive",1041,18.65,260.921452365227,7,26,1,61,129,11.1136957549118,NA
"497","dengueSJ",1,1,"naive",1042,10.0500000000001,80.7514983288899,3,14,0,33,64,9.57498534959699,NA
"498","dengueSJ",1,2,"naive",1042,9.60000000000003,74.1117703620252,3,13,0,32,65,10.0222904769408,NA
"499","dengueSJ",1,3,"naive",1042,12.35,119.115369954882,4,17,0,41,80,9.99169184443691,NA
"500","dengueSJ",1,4,"naive",1042,13.95,150.17126510282,5,19,0,46,95,10.5809833567649,NA
"501","dengueSJ",1,5,"naive",1042,13.45,140.081299239542,5,19,0,44,152,16.4147984989291,NA
"502","dengueSJ",1,6,"naive",1042,16.45,205.871075731227,6,23,0,54,137,12.7871768767319,NA
"503","dengueSJ",1,7,"naive",1042,18.65,262.124883319721,7,26,1,61,129,11.090706758637,NA
"504","dengueSJ",1,8,"naive",1042,20.5,314.673952849838,8,28,1,67,176,13.4193405677549,NA
"505","dengueSJ",1,1,"naive",1043,9.60000000000012,74.4714220320518,3,13,0,32,65,9.99974674892475,NA
"506","dengueSJ",1,2,"naive",1043,12.3500000000001,119.710584493094,4,17,0,41,80,9.96991016508837,NA
"507","dengueSJ",1,3,"naive",1043,13.9500000000001,150.930695594534,5,19,0,46,95,10.5568231341014,NA
"508","dengueSJ",1,4,"naive",1043,13.4500000000001,140.787265887078,5,19,0,44,152,16.362574030584,NA
"509","dengueSJ",1,5,"naive",1043,16.4500000000002,206.927093971661,6,23,0,54,137,12.7530369300551,NA
"510","dengueSJ",1,6,"naive",1043,18.6500000000001,263.482250322733,7,26,1,61,129,11.0650522929745,NA
"511","dengueSJ",1,7,"naive",1043,20.5000000000002,316.313966026145,8,28,1,67,176,13.3827968900385,NA
"512","dengueSJ",1,8,"naive",1043,21.6000000000002,350.011574037259,8,30,1,70,224,15.8269634007691,NA
"513","dengueSJ",1,1,"naive",1044,12.35,120.362320745619,4,17,0,41,80,9.94633578458541,NA
"514","dengueSJ",1,2,"naive",1044,13.95,151.762241786617,5,19,0,46,95,10.5306749797715,NA
"515","dengueSJ",1,3,"naive",1044,13.4499999999999,141.560271295607,5,19,0,44,152,16.3060317880902,NA
"516","dengueSJ",1,4,"naive",1044,16.45,208.083391955721,6,23,0,54,137,12.7160846748013,NA
"517","dengueSJ",1,5,"naive",1044,18.6499999999999,264.968513219643,7,26,1,61,129,11.0372908926019,NA
"518","dengueSJ",1,6,"naive",1044,20.4999999999998,318.109715244282,8,28,1,67,176,13.3432462196419,NA
"519","dengueSJ",1,7,"naive",1044,21.5999999999999,352.00520819601,8,30,1,70,224,15.7744902012188,NA
"520","dengueSJ",1,8,"naive",1044,23.8499999999999,426.674752527168,9,33,1,78,246,15.8326855572914,NA
"521","dengueSJ",1,1,"naive",1045,13.9499999999999,152.564595749657,5,19,0,46,95,10.5057433109068,NA
"522","dengueSJ",1,2,"naive",1045,13.4499999999998,142.306139605618,5,19,0,45,152,16.2520997260204,NA
"523","dengueSJ",1,3,"naive",1045,16.4499999999998,209.19909698666,6,23,0,54,137,12.6808483143081,NA
"524","dengueSJ",1,4,"naive",1045,18.6499999999998,266.40259942773,7,26,1,61,129,11.0108248442589,NA
"525","dengueSJ",1,5,"naive",1045,20.4999999999998,319.842422958562,7,28,1,67,176,13.3055353118707,NA
"526","dengueSJ",1,6,"naive",1045,21.5999999999998,353.928853909688,8,30,1,71,224,15.7244533376645,NA
"527","dengueSJ",1,7,"naive",1045,23.8499999999998,429.020030656386,9,33,1,78,246,15.7826628372013,NA
"528","dengueSJ",1,8,"naive",1045,27.5499999999998,568.184497041299,10,38,1,90,189,11.4041341873474,NA
"529","dengueSJ",1,1,"naive",1046,13.4499999999999,143.125524210876,5,19,0,45,152,16.1935475244849,NA
"530","dengueSJ",1,2,"naive",1046,16.4499999999999,210.424771162773,6,23,0,54,137,12.6426046152609,NA
"531","dengueSJ",1,3,"naive",1046,18.6499999999998,267.978035930057,7,26,1,61,129,10.9821069524162,NA
"532","dengueSJ",1,4,"naive",1046,20.4999999999999,321.745914509863,7,28,1,67,176,13.2646094019481,NA
"533","dengueSJ",1,5,"naive",1046,21.5999999999998,356.042103209331,8,30,1,71,224,15.6701455261781,NA
"534","dengueSJ",1,6,"naive",1046,23.8499999999999,431.596470449226,9,33,1,78,246,15.7283726946951,NA
"535","dengueSJ",1,7,"naive",1046,27.5499999999998,571.622343195173,10,38,1,90,189,11.3748779237016,NA
"536","dengueSJ",1,8,"naive",1046,35.4499999999998,936.286392336303,13,49,2,115,243,11.655925495084,NA
"537","dengueSJ",1,1,"naive",1047,16.4500000000001,212.881359748305,6,23,0,55,137,12.5673871451179,NA
"538","dengueSJ",1,2,"naive",1047,18.6500000000001,271.135644537854,7,26,0,62,129,10.9256462745097,NA
"539","dengueSJ",1,3,"naive",1047,20.5000000000002,325.561035778404,7,28,1,68,176,13.1841272533996,NA
"540","dengueSJ",1,4,"naive",1047,21.6000000000001,360.277636770424,8,30,1,71,224,15.56333150768,NA
"541","dengueSJ",1,5,"naive",1047,23.8500000000001,436.760365316027,9,33,1,78,246,15.6216004820275,NA
"542","dengueSJ",1,6,"naive",1047,27.55,578.512733630922,10,38,1,90,189,11.3173742829898,NA
"543","dengueSJ",1,7,"naive",1047,35.4500000000004,947.695012053091,13,49,1,116,243,11.5976192810557,NA
"544","dengueSJ",1,8,"naive",1047,45.2500000000001,1531.58322325048,17,62,2,147,248,10.0883004203471,NA
"545","dengueSJ",1,1,"naive",1048,18.65,273.283872029871,7,26,0,62,129,10.8880494851453,NA
"546","dengueSJ",1,2,"naive",1048,20.5,328.15659128019,7,28,1,68,176,13.130519607432,NA
"547","dengueSJ",1,3,"naive",1048,21.6,363.159212915371,8,30,1,71,224,15.4921726482696,NA
"548","dengueSJ",1,4,"naive",1048,23.85,440.273536926772,9,33,1,79,246,15.5504746752651,NA
"549","dengueSJ",1,5,"naive",1048,27.5500000000001,583.200498329906,10,38,1,91,189,11.2790944096272,NA
"550","dengueSJ",1,6,"naive",1048,35.4500000000001,955.456680317176,13,49,1,116,243,11.5588104512626,NA
"551","dengueSJ",1,7,"naive",1048,45.2499999999998,1544.22941506993,17,62,2,148,248,10.061951664923,NA
"552","dengueSJ",1,8,"naive",1048,42.8500000000003,1387.03843431973,16,59,2,140,277,11.2661046340168,NA
"553","dengueSJ",1,1,"naive",1049,20.4999999999997,330.140196973012,7,28,1,68,176,13.090160598813,NA
"554","dengueSJ",1,2,"naive",1049,21.5999999999998,365.36140463945,8,30,1,72,224,15.4385935067789,NA
"555","dengueSJ",1,3,"naive",1049,23.8499999999996,442.958413902866,9,33,1,79,246,15.496923171918,NA
"556","dengueSJ",1,4,"naive",1049,27.5499999999997,586.783036533039,10,38,1,91,189,11.2502869542376,NA
"557","dengueSJ",1,5,"naive",1049,35.4499999999995,961.388392948189,13,49,1,117,243,11.5296077333032,NA
"558","dengueSJ",1,6,"naive",1049,45.2499999999993,1553.89403525175,17,63,2,148,248,10.042135337662,NA
"559","dengueSJ",1,7,"naive",1049,42.8499999999994,1395.70504477473,16,59,2,141,277,11.2394343066637,NA
"560","dengueSJ",1,8,"naive",1049,47.4499999999997,1706.35702578284,17,66,2,155,231,9.31553473668168,NA
"561","dengueSJ",1,1,"naive",1050,21.6000000000003,368.400596921407,8,30,1,72,224,15.36576630877,NA
"562","dengueSJ",1,2,"naive",1050,23.8500000000003,446.663748590375,8,33,1,79,246,15.42413733755,NA
"563","dengueSJ",1,3,"naive",1050,27.5500000000004,591.727212073132,10,38,1,91,189,11.2111521155399,NA
"564","dengueSJ",1,4,"naive",1050,35.4500000000005,969.574608094616,13,49,1,117,243,11.4899397907371,NA
"565","dengueSJ",1,5,"naive",1050,45.2500000000003,1567.23194708907,16,63,2,149,248,10.0152322080657,NA
"566","dengueSJ",1,6,"naive",1050,42.8500000000004,1407.66562718797,16,59,2,141,277,11.2032120382327,NA
"567","dengueSJ",1,7,"naive",1050,47.4500000000006,1721.02341171561,17,66,2,156,231,9.2942536659235,NA
"568","dengueSJ",1,8,"naive",1050,47.0500000000007,1692.52614113171,17,65,2,155,217,8.96415085669319,NA
"569","dengueSJ",1,1,"naive",1051,23.85,451.412801958881,8,33,1,80,246,15.3326988729395,NA
"570","dengueSJ",1,2,"naive",1051,27.55,598.064062987655,10,38,1,92,189,11.1620207708838,NA
"571","dengueSJ",1,3,"naive",1051,35.45,980.066716337222,13,49,1,117,243,11.4401454672993,NA
"572","dengueSJ",1,4,"naive",1051,45.2500000000002,1584.32688195515,16,63,2,150,248,9.98148567314977,NA
"573","dengueSJ",1,5,"naive",1051,42.8500000000002,1422.99526647548,15,59,2,142,277,11.1577525316947,NA
"574","dengueSJ",1,6,"naive",1051,47.4499999999997,1739.82102526256,17,66,2,157,231,9.2675733446375,NA
"575","dengueSJ",1,7,"naive",1051,47.0500000000003,1711.00816551453,17,65,2,155,217,8.94039795765105,NA
"576","dengueSJ",1,8,"naive",1051,51.7,2060.81239925965,19,71,2,171,237,9.00422815593747,NA
"577","dengueSJ",1,1,"naive",1052,27.5499999999998,604.362957888505,10,38,1,92,189,11.1142927155826,NA
"578","dengueSJ",1,2,"naive",1052,35.4499999999998,990.495979704787,13,49,1,118,243,11.3917800920835,NA
"579","dengueSJ",1,3,"naive",1052,45.2499999999997,1601.31942281031,16,63,2,150,248,9.94873415803233,NA
"580","dengueSJ",1,4,"naive",1052,42.8499999999997,1438.23308539252,15,59,2,142,277,11.11360791486,NA
"581","dengueSJ",1,5,"naive",1052,47.4499999999996,1758.5060462164,17,66,2,157,231,9.24169507282586,NA
"582","dengueSJ",1,6,"naive",1052,47.0499999999996,1729.37948759744,17,65,2,156,217,8.91736677580948,NA
"583","dengueSJ",1,7,"naive",1052,51.6999999999993,2082.99447796362,19,71,2,171,237,8.98141014149545,NA
"584","dengueSJ",1,8,"naive",1052,53.6999999999996,2245.19443978577,19,74,2,178,229,8.62810151738285,NA
"585","dengueSJ",1,1,"naive",1053,35.4499999999996,996.397837338984,13,49,1,118,243,11.3648960160222,NA
"586","dengueSJ",1,2,"naive",1053,45.2499999999995,1610.93539983918,16,63,2,151,248,9.93054067847634,NA
"587","dengueSJ",1,3,"naive",1053,42.8499999999998,1446.85607579317,15,59,2,143,277,11.0890744386257,NA
"588","dengueSJ",1,4,"naive",1053,47.4499999999995,1769.0797875896,17,66,2,158,231,9.22732639410601,NA
"589","dengueSJ",1,5,"naive",1053,47.0499999999996,1739.77570865969,17,65,2,157,217,8.90458227120764,NA
"590","dengueSJ",1,6,"naive",1053,51.6999999999997,2095.54718335884,18,71,2,172,237,8.96874470079882,NA
"591","dengueSJ",1,7,"naive",1053,53.6999999999997,2258.73712617432,19,74,2,178,229,8.61735632039139,NA
"592","dengueSJ",1,8,"naive",1053,54.7499999999997,2346.86066395067,20,76,2,182,194,7.76234766595505,NA
"593","dengueSJ",1,1,"naive",1054,45.25,1620.62983959876,16,63,2,151,248,9.91244202547323,NA
"594","dengueSJ",1,2,"naive",1054,42.8499999999999,1455.54942652968,15,59,2,143,277,11.0646607844448,NA
"595","dengueSJ",1,3,"naive",1054,47.4499999999998,1779.7398066878,17,66,2,158,231,9.21303746293963,NA
"596","dengueSJ",1,4,"naive",1054,47.0499999999999,1750.25675894844,17,65,2,157,217,8.89187115098558,NA
"597","dengueSJ",1,5,"naive",1054,51.6999999999998,2108.20231407594,18,71,2,172,237,8.95615248865821,NA
"598","dengueSJ",1,6,"naive",1054,53.6999999999998,2272.39031575473,19,74,2,179,229,8.60667675677836,NA
"599","dengueSJ",1,7,"naive",1054,54.7499999999998,2361.05299706956,20,76,2,182,194,7.75584234992232,NA
"600","dengueSJ",1,8,"naive",1054,56.4499999999999,2508.19901147829,20,78,2,188,168,7.11028080085452,NA
"601","dengueSJ",1,1,"naive",1055,42.8499999999997,1461.53285428861,15,59,2,143,277,11.0480410550713,NA
"602","dengueSJ",1,2,"naive",1055,47.4499999999999,1787.07684577852,17,66,2,158,231,9.20331573301336,NA
"603","dengueSJ",1,3,"naive",1055,47.0499999999997,1757.47061803929,17,65,2,157,217,8.88322432043278,NA
"604","dengueSJ",1,4,"naive",1055,51.6999999999996,2116.91254131981,18,72,2,173,237,8.94758684971883,NA
"605","dengueSJ",1,5,"naive",1055,53.6999999999997,2281.78748331527,19,74,2,179,229,8.59941419602835,NA
"606","dengueSJ",1,6,"naive",1055,54.7499999999999,2370.82124437969,19,76,2,183,194,7.75142356614774,NA
"607","dengueSJ",1,7,"naive",1055,56.4499999999998,2518.5832891369,20,78,2,188,168,7.10794330657277,NA
"608","dengueSJ",1,8,"naive",1055,68.0999999999996,3651.35645041517,24,94,3,227,120,5.89526979285545,NA
"609","dengueSJ",1,1,"naive",1056,47.4500000000001,1796.78939772729,17,66,2,159,231,9.19058583828889,NA
"610","dengueSJ",1,2,"naive",1056,47.0500000000001,1767.02010800449,17,65,2,158,217,8.87190367853292,NA
"611","dengueSJ",1,3,"naive",1056,51.7000000000003,2128.44287849617,18,72,2,173,237,8.93637288084529,NA
"612","dengueSJ",1,4,"naive",1056,53.7000000000001,2294.22717144759,19,74,2,180,229,8.58990871783464,NA
"613","dengueSJ",1,5,"naive",1056,54.7500000000003,2383.75215673753,19,76,2,183,194,7.74564647368664,NA
"614","dengueSJ",1,6,"naive",1056,56.4500000000004,2532.32968396496,20,78,2,189,168,7.10489494537532,NA
"615","dengueSJ",1,7,"naive",1056,68.1,3671.36221458515,24,94,3,227,120,5.89700420122436,NA
"616","dengueSJ",1,8,"naive",1056,66.9500000000001,3549.54367057398,24,93,3,224,113,5.79758825133691,NA
"617","dengueSJ",1,1,"naive",1057,47.050000000001,1772.71312719485,17,65,2,158,217,8.86522204569891,NA
"618","dengueSJ",1,2,"naive",1057,51.700000000001,2135.31679857515,18,72,2,173,237,8.92975440929147,NA
"619","dengueSJ",1,3,"naive",1057,53.700000000001,2301.64320974046,19,74,2,180,229,8.5842999571453,NA
"620","dengueSJ",1,4,"naive",1057,54.7500000000011,2391.46104302046,19,76,2,183,194,7.74224109632069,NA
"621","dengueSJ",1,5,"naive",1057,56.4500000000009,2540.52472787191,20,78,2,189,168,7.10310219033858,NA
"622","dengueSJ",1,6,"naive",1057,68.1000000000008,3683.2888410073,24,94,3,228,120,5.89803797747033,NA
"623","dengueSJ",1,7,"naive",1057,66.9500000000006,3561.07088985901,24,93,3,224,113,5.79874999825218,NA
"624","dengueSJ",1,8,"naive",1057,67.4500000000012,3613.95577994592,24,93,3,225,99,5.56578590255979,NA
"625","dengueSJ",1,1,"naive",1058,51.6999999999998,2141.42556541039,18,72,2,173,237,8.92391405852958,NA
"626","dengueSJ",1,2,"naive",1058,53.7,2308.23375025471,19,74,2,180,229,8.57935145689652,NA
"627","dengueSJ",1,3,"naive",1058,54.75,2398.31183388225,19,76,2,184,194,7.73923873780447,NA
"628","dengueSJ",1,4,"naive",1058,56.45,2547.80756093618,20,78,2,189,168,7.10152418914388,NA
"629","dengueSJ",1,5,"naive",1058,68.1000000000002,3693.88788479997,24,94,3,228,120,5.89895653498971,NA
"630","dengueSJ",1,6,"naive",1058,66.95,3571.31498552239,24,93,3,224,113,5.79978158451809,NA
"631","dengueSJ",1,7,"naive",1058,67.4500000000001,3624.35345811035,24,93,3,226,99,5.56710728334121,NA
"632","dengueSJ",1,8,"naive",1058,62.6999999999999,3136.27101042027,22,87,3,210,100,5.63239160851583,NA
"633","dengueSJ",1,1,"naive",1059,53.6999999999998,2314.7426643571,19,74,2,180,229,8.57449712852655,NA
"634","dengueSJ",1,2,"naive",1059,54.7499999999999,2405.07777503024,19,76,2,184,194,7.73629548325267,NA
"635","dengueSJ",1,3,"naive",1059,56.45,2555.00019327565,20,78,2,189,168,7.09997963175144,NA
"636","dengueSJ",1,4,"naive",1059,68.0999999999995,3704.3556553059,24,94,3,228,120,5.89986356910953,NA
"637","dengueSJ",1,5,"naive",1059,66.9499999999996,3581.43220406994,24,93,3,224,113,5.80079960928627,NA
"638","dengueSJ",1,6,"naive",1059,67.4500000000001,3634.62235697991,24,93,3,226,99,5.56840988089455,NA
"639","dengueSJ",1,7,"naive",1059,62.7000000000003,3145.14451239925,22,87,3,210,100,5.63353820350926,NA
"640","dengueSJ",1,8,"naive",1059,64.6499999999997,3341.80697367154,23,89,3,217,105,5.69600773138075,NA
"641","dengueSJ",1,1,"naive",1060,54.7500000000007,2410.80400907917,19,76,2,184,194,7.73382138423563,NA
"642","dengueSJ",1,2,"naive",1060,56.4500000000007,2561.08754983147,20,78,2,190,168,7.09868311931592,NA
"643","dengueSJ",1,3,"naive",1060,68.1000000000006,3713.2148668445,24,94,3,228,120,5.90063109952884,NA
"644","dengueSJ",1,4,"naive",1060,66.9500000000008,3589.99473218843,24,93,3,225,113,5.80166058316639,NA
"645","dengueSJ",1,5,"naive",1060,67.4500000000007,3643.31325704324,24,93,3,226,99,5.56951044059752,NA
"646","dengueSJ",1,6,"naive",1060,62.7000000000002,3152.65444310258,22,87,3,210,100,5.6345074200835,NA
"647","dengueSJ",1,7,"naive",1060,64.6500000000008,3349.79129315485,23,89,3,217,105,5.69694402592068,NA
"648","dengueSJ",1,8,"naive",1060,62.2500000000005,3108.01019300925,22,86,2,209,63,5.01610394279132,NA
"649","dengueSJ",1,1,"naive",1061,56.4500000000007,2564.74774272079,20,78,2,190,168,7.09790824121113,NA
"650","dengueSJ",1,2,"naive",1061,68.1000000000012,3718.54171484189,24,94,3,229,120,5.90109254202453,NA
"651","dengueSJ",1,3,"naive",1061,66.9500000000007,3595.14319100568,24,93,3,225,113,5.80217799567522,NA
"652","dengueSJ",1,4,"naive",1061,67.4500000000007,3648.53890307232,24,93,3,226,99,5.57017135955878,NA
"653","dengueSJ",1,5,"naive",1061,62.7000000000006,3157.16999836997,22,87,3,211,100,5.63508966645791,NA
"654","dengueSJ",1,6,"naive",1061,64.6500000000009,3354.59208790555,23,89,3,217,105,5.69750655317665,NA
"655","dengueSJ",1,7,"naive",1061,62.2500000000008,3112.46116428923,22,86,2,209,63,5.01691042724629,NA
"656","dengueSJ",1,8,"naive",1061,60.2000000000004,2912.82167199383,21,83,2,202,44,4.71723607652293,NA
"657","dengueSJ",1,1,"naive",1062,68.0999999999992,3721.22235846296,24,94,3,229,120,5.9013247383237,NA
"658","dengueSJ",1,2,"naive",1062,66.9499999999992,3597.7340633741,23,93,3,225,113,5.80243829698256,NA
"659","dengueSJ",1,3,"naive",1062,67.4499999999992,3651.16861856282,24,93,3,226,99,5.57050372213161,NA
"660","dengueSJ",1,4,"naive",1062,62.6999999999995,3159.44237303308,22,87,2,211,100,5.6353825235703,NA
"661","dengueSJ",1,5,"naive",1062,64.649999999999,3357.00800437827,23,89,3,217,105,5.69778950852399,NA
"662","dengueSJ",1,6,"naive",1062,62.2499999999993,3114.70103818375,22,86,2,209,63,5.01731588519063,NA
"663","dengueSJ",1,7,"naive",1062,60.1999999999991,2914.91644919775,21,83,2,202,44,4.71759904518008,NA
"664","dengueSJ",1,8,"naive",1062,59.6999999999992,2867.19283932331,21,83,2,201,36,4.59973417825599,NA
"665","dengueSJ",1,1,"naive",1063,66.9500000000001,3595.69704330595,24,93,3,225,113,5.80223364480576,NA
"666","dengueSJ",1,2,"naive",1063,67.4500000000004,3649.10105888953,24,93,3,226,99,5.57024242202375,NA
"667","dengueSJ",1,3,"naive",1063,62.7000000000003,3157.65576522966,22,87,3,211,100,5.63515227903409,NA
"668","dengueSJ",1,4,"naive",1063,64.6500000000001,3355.10853978174,23,89,3,217,105,5.69756704783681,NA
"669","dengueSJ",1,5,"naive",1063,62.2500000000004,3112.93998344063,22,86,2,209,63,5.01699712422349,NA
"670","dengueSJ",1,6,"naive",1063,60.2000000000003,2913.26947374092,21,83,2,202,44,4.71731368541812,NA
"671","dengueSJ",1,7,"naive",1063,59.7000000000004,2865.57310864817,21,83,2,201,36,4.59949535808517,NA
"672","dengueSJ",1,8,"naive",1063,60.1500000000004,2908.48212383358,21,83,2,202,28,4.50261398037999,NA
"673","dengueSJ",1,1,"naive",1064,67.4499999999998,3646.8187952661,24,93,3,226,99,5.56995387531754,NA
"674","dengueSJ",1,2,"naive",1064,62.6999999999998,3155.68362868065,22,87,3,211,100,5.6348980537144,NA
"675","dengueSJ",1,3,"naive",1064,64.65,3353.01182692331,23,89,3,217,105,5.69732142501242,NA
"676","dengueSJ",1,4,"naive",1064,62.2499999999995,3110.99605348733,22,86,2,209,63,5.01664507387113,NA
"677","dengueSJ",1,5,"naive",1064,60.1999999999998,2911.45146953895,21,83,2,202,44,4.71699854856146,NA
"678","dengueSJ",1,6,"naive",1064,59.6999999999997,2863.78517843872,21,83,2,201,36,4.59923165446597,NA
"679","dengueSJ",1,7,"naive",1064,60.1499999999999,2906.66713831802,21,83,2,202,28,4.50244580661768,NA
"680","dengueSJ",1,8,"naive",1064,52.0499999999998,2183.54347396928,18,72,2,175,39,4.59000531706619,NA
"681","dengueSJ",1,1,"naive",1065,62.6999999999992,3153.22800282082,22,87,3,210,100,5.63458139796451,NA
"682","dengueSJ",1,2,"naive",1065,64.6499999999991,3350.40108360613,23,89,3,217,105,5.69701549594256,NA
"683","dengueSJ",1,3,"naive",1065,62.2499999999994,3108.57554935681,22,86,2,209,63,5.0162064387915,NA
"684","dengueSJ",1,4,"naive",1065,60.1999999999994,2909.18776313699,21,83,2,202,44,4.71660594102513,NA
"685","dengueSJ",1,5,"naive",1065,59.6999999999996,2861.55891897412,21,83,2,200,36,4.59890317887748,NA
"686","dengueSJ",1,6,"naive",1065,60.1499999999998,2904.40719066413,21,83,2,202,28,4.50223644633434,NA
"687","dengueSJ",1,7,"naive",1065,52.0499999999997,2181.85120814346,18,72,2,175,39,4.58960763627672,NA
"688","dengueSJ",1,8,"naive",1065,44.4999999999997,1601.24551548881,16,62,2,150,25,4.27687958792251,NA
"689","dengueSJ",1,1,"naive",1066,64.6500000000007,3348.07958996198,23,89,3,217,105,5.69674337818942,NA
"690","dengueSJ",1,2,"naive",1066,62.2500000000013,3106.4232179048,22,86,2,209,63,5.01581614350188,NA
"691","dengueSJ",1,3,"naive",1066,60.2000000000011,2907.17485746763,21,83,2,202,44,4.71625663385042,NA
"692","dengueSJ",1,4,"naive",1066,59.700000000001,2859.57931141813,21,83,2,200,36,4.59861098173796,NA
"693","dengueSJ",1,5,"naive",1066,60.1500000000008,2902.39762730325,21,83,2,202,28,4.50205032182361,NA
"694","dengueSJ",1,6,"naive",1066,52.0500000000008,2180.34643196223,18,72,2,175,39,4.58925381113285,NA
"695","dengueSJ",1,7,"naive",1066,44.5000000000007,1600.14562242697,16,62,2,150,25,4.27661558693524,NA
"696","dengueSJ",1,8,"naive",1066,35.5500000000005,1028.36849601679,12,49,1,120,32,4.35446356065407,NA
"697","dengueSJ",1,1,"naive",1067,62.2500000000006,3104.34056944629,22,86,2,209,63,5.01543825317067,NA
"698","dengueSJ",1,2,"naive",1067,60.2000000000001,2905.22712080024,21,83,2,202,44,4.71591845855543,NA
"699","dengueSJ",1,3,"naive",1067,59.7000000000001,2857.66379481819,21,83,2,200,36,4.59832814240307,NA
"700","dengueSJ",1,4,"naive",1067,60.1500000000001,2900.45312473523,21,83,2,202,28,4.5018702595707,NA
"701","dengueSJ",1,5,"naive",1067,52.0500000000006,2178.89037379277,18,72,2,175,39,4.58891125804052,NA
"702","dengueSJ",1,6,"naive",1067,44.5000000000001,1599.08133904832,16,62,2,150,25,4.27636006637914,NA
"703","dengueSJ",1,7,"naive",1067,35.5500000000001,1027.68926662927,12,49,1,120,32,4.35409630475327,NA
"704","dengueSJ",1,8,"naive",1067,34.3000000000001,957.895202412301,12,48,1,116,23,4.11057335504977,NA
"705","dengueSJ",1,1,"naive",1068,60.2,2902.5156869499,21,83,2,202,44,4.71544739606175,NA
"706","dengueSJ",1,2,"naive",1068,59.7000000000002,2854.9972143523,21,83,2,200,36,4.59793423573578,NA
"707","dengueSJ",1,3,"naive",1068,60.1499999999998,2897.74619305737,21,83,2,202,28,4.50161965585018,NA
"708","dengueSJ",1,4,"naive",1068,52.0500000000001,2176.86340296296,18,72,2,175,39,4.58843409122531,NA
"709","dengueSJ",1,5,"naive",1068,44.4999999999997,1597.59975582015,16,62,2,150,25,4.27600424829042,NA
"710","dengueSJ",1,6,"naive",1068,35.5499999999999,1026.74371501321,12,49,1,120,32,4.35358469426647,NA
"711","dengueSJ",1,7,"naive",1068,34.3,957.014976252932,12,48,1,116,23,4.11014100731646,NA
"712","dengueSJ",1,8,"naive",1068,36.85,1101.86154054928,13,51,1,124,13,3.95237094288729,NA
"713","dengueSJ",1,1,"naive",1069,59.7000000000005,2852.60525791902,21,83,2,200,36,4.59758073046864,NA
"714","dengueSJ",1,2,"naive",1069,60.1500000000002,2895.31804107619,21,83,2,202,28,4.50139492099312,NA
"715","dengueSJ",1,3,"naive",1069,52.0500000000002,2175.04518446989,18,72,2,175,39,4.58800576857876,NA
"716","dengueSJ",1,4,"naive",1069,44.5,1596.27075690963,16,62,2,150,25,4.27568496678081,NA
"717","dengueSJ",1,5,"naive",1069,35.5500000000001,1025.89554324419,12,49,1,120,32,4.35312542058896,NA
"718","dengueSJ",1,6,"naive",1069,34.3000000000002,956.225402245494,12,48,1,116,23,4.10975295671585,NA
"719","dengueSJ",1,7,"naive",1069,36.8500000000001,1100.95020232276,13,51,1,124,13,3.95231803564578,NA
"720","dengueSJ",1,8,"naive",1069,32.1500000000002,842.121048697815,11,45,1,108,13,3.84788436828503,NA
"721","dengueSJ",1,1,"naive",1070,60.15,2893.27786767058,21,83,2,202,28,4.50120613914934,NA
"722","dengueSJ",1,2,"naive",1070,52.05,2173.51748725659,18,72,2,175,39,4.58764566665376,NA
"723","dengueSJ",1,3,"naive",1070,44.5,1595.15411007109,16,62,2,150,25,4.27541662212014,NA
"724","dengueSJ",1,4,"naive",1070,35.55,1025.18289531277,12,49,1,120,32,4.35273927306289,NA
"725","dengueSJ",1,5,"naive",1070,34.3,955.561989121342,12,48,1,116,23,4.10942674242262,NA
"726","dengueSJ",1,6,"naive",1070,36.8500000000001,1100.1844808903,13,51,1,124,13,3.95227383544705,NA
"727","dengueSJ",1,7,"naive",1070,32.15,841.538197392731,11,45,1,108,13,3.84776765367286,NA
"728","dengueSJ",1,8,"naive",1070,33.7499999999999,925.704019569671,12,47,1,114,23,4.10298032452081,NA
"729","dengueSJ",1,1,"naive",1071,52.05,2172.52883370687,18,72,2,175,39,4.58741251937895,NA
"730","dengueSJ",1,2,"naive",1071,44.5000000000001,1594.43146892786,16,62,2,150,25,4.27524292365046,NA
